D:\learningLibrary\Good\483.bmp 1 0 0 183 239
D:\learningLibrary\Good\484.bmp 1 0 0 187 207
D:\learningLibrary\Good\485.bmp 1 0 0 184 214
D:\learningLibrary\Good\486.bmp 1 0 0 201 219
D:\learningLibrary\Good\487.bmp 1 0 0 118 139
D:\learningLibrary\Good\488.bmp 1 0 0 184 210
D:\learningLibrary\Good\489.bmp 1 0 0 234 222
D:\learningLibrary\Good\490.bmp 1 0 0 246 220
D:\learningLibrary\Good\491.bmp 1 0 0 188 213
D:\learningLibrary\Good\492.bmp 1 0 0 190 211
D:\learningLibrary\Good\493.bmp 1 0 0 197 217
D:\learningLibrary\Good\494.bmp 1 0 0 187 210
D:\learningLibrary\Good\495.bmp 1 0 0 186 204
D:\learningLibrary\Good\496.bmp 1 0 0 212 231
D:\learningLibrary\Good\497.bmp 1 0 0 230 207
D:\learningLibrary\Good\498.bmp 1 0 0 250 232
D:\learningLibrary\Good\499.bmp 1 0 0 107 123
D:\learningLibrary\Good\500.bmp 1 0 0 222 246
D:\learningLibrary\Good\501.bmp 1 0 0 227 191
D:\learningLibrary\Good\502.bmp 1 0 0 233 254
D:\learningLibrary\Good\503.bmp 1 0 0 251 230
D:\learningLibrary\Good\504.bmp 1 0 0 419 418
D:\learningLibrary\Good\505.bmp 1 0 0 383 381
D:\learningLibrary\Good\506.bmp 1 0 0 411 378
D:\learningLibrary\Good\507.bmp 1 0 0 474 417
D:\learningLibrary\Good\508.bmp 1 0 0 417 400
D:\learningLibrary\Good\509.bmp 1 0 0 204 170
D:\learningLibrary\Good\510.bmp 1 0 0 226 223
D:\learningLibrary\Good\511.bmp 1 0 0 213 188
D:\learningLibrary\Good\512.bmp 1 0 0 505 460
D:\learningLibrary\Good\513.bmp 1 0 0 324 315
D:\learningLibrary\Good\514.bmp 1 0 0 304 279
D:\learningLibrary\Good\515.bmp 1 0 0 329 329
D:\learningLibrary\Good\516.bmp 1 0 0 307 313
D:\learningLibrary\Good\517.bmp 1 0 0 215 206
D:\learningLibrary\Good\518.bmp 1 0 0 284 291
D:\learningLibrary\Good\519.bmp 1 0 0 236 214
D:\learningLibrary\Good\520.bmp 1 0 0 250 216
D:\learningLibrary\Good\521.bmp 1 0 0 202 150
D:\learningLibrary\Good\522.bmp 1 0 0 233 201
D:\learningLibrary\Good\523.bmp 1 0 0 174 167
D:\learningLibrary\Good\524.bmp 1 0 0 265 233
D:\learningLibrary\Good\525.bmp 1 0 0 185 183
D:\learningLibrary\Good\526.bmp 1 0 0 218 190
D:\learningLibrary\Good\527.bmp 1 0 0 247 251
D:\learningLibrary\Good\528.bmp 1 0 0 162 152
D:\learningLibrary\Good\529.bmp 1 0 0 191 162
D:\learningLibrary\Good\530.bmp 1 0 0 173 201
D:\learningLibrary\Good\531.bmp 1 0 0 193 160
D:\learningLibrary\Good\532.bmp 1 0 0 166 155
D:\learningLibrary\Good\533.bmp 1 0 0 212 233
D:\learningLibrary\Good\534.bmp 1 0 0 164 150
D:\learningLibrary\Good\535.bmp 1 0 0 238 226
D:\learningLibrary\Good\536.bmp 1 0 0 223 200
D:\learningLibrary\Good\537.bmp 1 0 0 159 145
D:\learningLibrary\Good\538.bmp 1 0 0 186 174
D:\learningLibrary\Good\539.bmp 1 0 0 167 157
D:\learningLibrary\Good\540.bmp 1 0 0 322 287
D:\learningLibrary\Good\541.bmp 1 0 0 298 292
D:\learningLibrary\Good\542.bmp 1 0 0 367 289
D:\learningLibrary\Good\543.bmp 1 0 0 298 303
D:\learningLibrary\Good\544.bmp 1 0 0 203 179
D:\learningLibrary\Good\545.bmp 1 0 0 298 280
D:\learningLibrary\Good\546.bmp 1 0 0 265 244
D:\learningLibrary\Good\547.bmp 1 0 0 225 220
D:\learningLibrary\Good\548.bmp 1 0 0 307 285
D:\learningLibrary\Good\549.bmp 1 0 0 370 258
D:\learningLibrary\Good\550.bmp 1 0 0 323 288
D:\learningLibrary\Good\551.bmp 1 0 0 265 266
D:\learningLibrary\Good\552.bmp 1 0 0 340 294
D:\learningLibrary\Good\553.bmp 1 0 0 299 288
D:\learningLibrary\Good\554.bmp 1 0 0 278 259
D:\learningLibrary\Good\555.bmp 1 0 0 380 354
D:\learningLibrary\Good\556.bmp 1 0 0 349 305 
D:\learningLibrary\Good\557.bmp 1 0 0 197 284
D:\learningLibrary\Good\558.bmp 1 0 0 200 266
D:\learningLibrary\Good\559.bmp 1 0 0 181 222
D:\learningLibrary\Good\560.bmp 1 0 0 222 206
D:\learningLibrary\Good\561.bmp 1 0 0 320 326
D:\learningLibrary\Good\562.bmp 1 0 0 321 337
D:\learningLibrary\Good\563.bmp 1 0 0 250 207
D:\learningLibrary\Good\564.bmp 1 0 0 198 202
D:\learningLibrary\Good\565.bmp 1 0 0 224 215
D:\learningLibrary\Good\566.bmp 1 0 0 332 329
D:\learningLibrary\Good\567.bmp 1 0 0 370 343
D:\learningLibrary\Good\568.bmp 1 0 0 371 345
D:\learningLibrary\Good\569.bmp 1 0 0 307 266
D:\learningLibrary\Good\570.bmp 1 0 0 304 259
D:\learningLibrary\Good\571.bmp 1 0 0 301 266
D:\learningLibrary\Good\572.bmp 1 0 0 320 282
D:\learningLibrary\Good\573.bmp 1 0 0 302 268
D:\learningLibrary\Good\574.bmp 1 0 0 243 256
D:\learningLibrary\Good\575.bmp 1 0 0 285 293
D:\learningLibrary\Good\576.bmp 1 0 0 209 252
D:\learningLibrary\Good\577.bmp 1 0 0 219 205
D:\learningLibrary\Good\578.bmp 1 0 0 279 300
D:\learningLibrary\Good\579.bmp 1 0 0 309 351
D:\learningLibrary\Good\580.bmp 1 0 0 250 325
D:\learningLibrary\Good\581.bmp 1 0 0 249 319
D:\learningLibrary\Good\582.bmp 1 0 0 233 321
D:\learningLibrary\Good\583.bmp 1 0 0 263 364
D:\learningLibrary\Good\584.bmp 1 0 0 239 279
D:\learningLibrary\Good\585.bmp 1 0 0 245 330
D:\learningLibrary\Good\586.bmp 1 0 0 238 283
D:\learningLibrary\Good\587.bmp 1 0 0 454 413
D:\learningLibrary\Good\588.bmp 1 0 0 441 492
D:\learningLibrary\Good\589.bmp 1 0 0 253 264
D:\learningLibrary\Good\590.bmp 1 0 0 251 284
D:\learningLibrary\Good\591.bmp 1 0 0 246 264
D:\learningLibrary\Good\592.bmp 1 0 0 253 280
D:\learningLibrary\Good\593.bmp 1 0 0 246 270
D:\learningLibrary\Good\594.bmp 1 0 0 247 280
D:\learningLibrary\Good\595.bmp 1 0 0 243 278
D:\learningLibrary\Good\596.bmp 1 0 0 246 292
D:\learningLibrary\Good\597.bmp 1 0 0 250 301
D:\learningLibrary\Good\598.bmp 1 0 0 184 163
D:\learningLibrary\Good\599.bmp 1 0 0 193 154
D:\learningLibrary\Good\600.bmp 1 0 0 180 152
D:\learningLibrary\Good\601.bmp 1 0 0 187 162
D:\learningLibrary\Good\602.bmp 1 0 0 183 150
D:\learningLibrary\Good\603.bmp 1 0 0 148 187
D:\learningLibrary\Good\604.bmp 1 0 0 142 177
D:\learningLibrary\Good\605.bmp 1 0 0 150 192
D:\learningLibrary\Good\606.bmp 1 0 0 151 175
D:\learningLibrary\Good\607.bmp 1 0 0 144 190
D:\learningLibrary\Good\608.bmp 1 0 0 149 190
D:\learningLibrary\Good\609.bmp 1 0 0 154 189
D:\learningLibrary\Good\610.bmp 1 0 0 155 170
D:\learningLibrary\Good\611.bmp 1 0 0 149 173
D:\learningLibrary\Good\612.bmp 1 0 0 150 190
D:\learningLibrary\Good\613.bmp 1 0 0 150 169
D:\learningLibrary\Good\614.bmp 1 0 0 152 169
D:\learningLibrary\Good\615.bmp 1 0 0 149 182
D:\learningLibrary\Good\616.bmp 1 0 0 152 184
D:\learningLibrary\Good\617.bmp 1 0 0 151 179
D:\learningLibrary\Good\618.bmp 1 0 0 145 167
D:\learningLibrary\Good\619.bmp 1 0 0 147 171
D:\learningLibrary\Good\620.bmp 1 0 0 155 169
D:\learningLibrary\Good\621.bmp 1 0 0 148 171
D:\learningLibrary\Good\622.bmp 1 0 0 156 190
D:\learningLibrary\Good\623.bmp 1 0 0 152 182
D:\learningLibrary\Good\624.bmp 1 0 0 153 182
D:\learningLibrary\Good\625.bmp 1 0 0 158 189
D:\learningLibrary\Good\626.bmp 1 0 0 155 174
D:\learningLibrary\Good\627.bmp 1 0 0 147 171
D:\learningLibrary\Good\628.bmp 1 0 0 149 185
D:\learningLibrary\Good\629.bmp 1 0 0 151 188
D:\learningLibrary\Good\630.bmp 1 0 0 155 186
D:\learningLibrary\Good\631.bmp 1 0 0 153 170
D:\learningLibrary\Good\632.bmp 1 0 0 156 191
D:\learningLibrary\Good\633.bmp 1 0 0 152 186
D:\learningLibrary\Good\634.bmp 1 0 0 165 174
D:\learningLibrary\Good\635.bmp 1 0 0 148 179
D:\learningLibrary\Good\636.bmp 1 0 0 157 166
D:\learningLibrary\Good\637.bmp 1 0 0 161 166
D:\learningLibrary\Good\638.bmp 1 0 0 139 189
D:\learningLibrary\Good\639.bmp 1 0 0 145 165
D:\learningLibrary\Good\640.bmp 1 0 0 127 146
D:\learningLibrary\Good\641.bmp 1 0 0 124 139
D:\learningLibrary\Good\642.bmp 1 0 0 123 136
D:\learningLibrary\Good\643.bmp 1 0 0 123 147
D:\learningLibrary\Good\644.bmp 1 0 0 123 147
D:\learningLibrary\Good\645.bmp 1 0 0 123 143
D:\learningLibrary\Good\646.bmp 1 0 0 131 135
D:\learningLibrary\Good\647.bmp 1 0 0 127 134
D:\learningLibrary\Good\648.bmp 1 0 0 124 143
D:\learningLibrary\Good\649.bmp 1 0 0 134 149
D:\learningLibrary\Good\650.bmp 1 0 0 124 145
D:\learningLibrary\Good\651.bmp 1 0 0 126 145
D:\learningLibrary\Good\652.bmp 1 0 0 127 146
D:\learningLibrary\Good\653.bmp 1 0 0 125 145
D:\learningLibrary\Good\654.bmp 1 0 0 130 150
D:\learningLibrary\Good\655.bmp 1 0 0 133 143
D:\learningLibrary\Good\656.bmp 1 0 0 156 156
